,time_code,emotion_values.disgust,emotion_values.joy,emotion_values.grief,emotion_values.outofbreath,emotion_values.pain,emotion_values.anger,emotion_values.amazement,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
64,1.832187533378601,0.0022295252420008183,0.2168920934200287,0.0,0.0,0.0,0.07621245086193085,0.0,0.0,0.0,0.30131304264068604
65,1.8654999732971191,0.002185357268899679,0.2108655720949173,0.0,0.0,0.0,0.08306684345006943,0.0,0.0,0.0,0.30126670002937317
66,1.8988125324249268,0.0021411895286291838,0.2048390656709671,0.0,0.0,0.0,0.0899212434887886,0.0,0.0,0.0,0.3012203574180603
67,1.9321249723434448,0.0020970217883586884,0.1988125592470169,0.0,0.0,0.0,0.09677563607692719,0.0,0.0,0.0,0.30117401480674744
68,1.9654375314712524,0.0020528538152575493,0.19278603792190552,0.0,0.0,0.0,0.10363003611564636,0.0,0.0,0.0,0.30112767219543457
69,1.9987499713897705,0.002008686074987054,0.18675953149795532,0.0,0.0,0.0,0.11048442870378494,0.0,0.0,0.0,0.3010813295841217
70,2.032062530517578,0.0020465468987822533,0.18843071162700653,0.0,0.0,0.0,0.10884875059127808,0.0,0.0,0.0,0.3010489046573639
71,2.0653750896453857,0.0020844077225774527,0.19010189175605774,0.0,0.0,0.0,0.10721307247877121,0.0,0.0,0.0,0.3010164499282837
72,2.0986874103546143,0.002122268546372652,0.19177308678627014,0.0,0.0,0.0,0.10557738691568375,0.0,0.0,0.0,0.3009840250015259
73,2.131999969482422,0.0021601293701678514,0.19344426691532135,0.0,0.0,0.0,0.10394170880317688,0.0,0.0,0.0,0.3009515702724457
74,2.1653125286102295,0.002197990193963051,0.19511544704437256,0.0,0.0,0.0,0.10230603069067001,0.0,0.0,0.0,0.3009191155433655
75,2.198625087738037,0.0022358507849276066,0.19678662717342377,0.0,0.0,0.0,0.10067035257816315,0.0,0.0,0.0,0.30088669061660767
76,2.2319374084472656,0.002273711608722806,0.19845780730247498,0.0,0.0,0.0,0.09903467446565628,0.0,0.0,0.0,0.30085426568984985
77,2.2652499675750732,0.0023115724325180054,0.20012900233268738,0.0,0.0,0.0,0.09739898890256882,0.0,0.0,0.0,0.30082181096076965
78,2.298562526702881,0.0023494332563132048,0.2018001824617386,0.0,0.0,0.0,0.09576331079006195,0.0,0.0,0.0,0.30078935623168945
79,2.3318750858306885,0.002387294080108404,0.2034713625907898,0.0,0.0,0.0,0.09412763267755508,0.0,0.0,0.0,0.30075693130493164
80,2.365187406539917,0.002533813938498497,0.20441864430904388,0.0,0.0,0.0,0.09194929152727127,0.0,0.0,0.0,0.3007342219352722
81,2.3984999656677246,0.0026803340297192335,0.20536594092845917,0.0,0.0,0.0,0.08977095782756805,0.0,0.0,0.0,0.3007115125656128
82,2.4318125247955322,0.0028268538881093264,0.20631322264671326,0.0,0.0,0.0,0.08759261667728424,0.0,0.0,0.0,0.30068880319595337
83,2.46512508392334,0.002973373746499419,0.20726050436496735,0.0,0.0,0.0,0.08541427552700043,0.0,0.0,0.0,0.30066609382629395
84,2.4984374046325684,0.0031198938377201557,0.20820778608322144,0.0,0.0,0.0,0.08323593437671661,0.0,0.0,0.0,0.3006433844566345
85,2.531749963760376,0.0032664136961102486,0.20915508270263672,0.0,0.0,0.0,0.0810576006770134,0.0,0.0,0.0,0.3006207048892975
86,2.5650625228881836,0.0034129335545003414,0.2101023644208908,0.0,0.0,0.0,0.07887925952672958,0.0,0.0,0.0,0.30059799551963806
87,2.598375082015991,0.0035594534128904343,0.2110496461391449,0.0,0.0,0.0,0.07670091837644577,0.0,0.0,0.0,0.30057528614997864
88,2.6316874027252197,0.0037059735041111708,0.21199694275856018,0.0,0.0,0.0,0.07452258467674255,0.0,0.0,0.0,0.3005525767803192
89,2.6649999618530273,0.0038524933625012636,0.21294422447681427,0.0,0.0,0.0,0.07234424352645874,0.0,0.0,0.0,0.3005298674106598
90,2.698312520980835,0.003940192982554436,0.20682527124881744,0.0,0.0,0.0,0.07017391920089722,0.0,0.0,0.0,0.3087656795978546
91,2.7316250801086426,0.004027892369776964,0.20070630311965942,0.0,0.0,0.0,0.0680035874247551,0.0,0.0,0.0,0.3170015215873718
92,2.764937400817871,0.00411559222266078,0.1945873498916626,0.0,0.0,0.0,0.06583326309919357,0.0,0.0,0.0,0.32523733377456665
93,2.7982499599456787,0.004203291609883308,0.18846838176250458,0.0,0.0,0.0,0.06366293132305145,0.0,0.0,0.0,0.3334731459617615
94,2.8315625190734863,0.004290990997105837,0.18234942853450775,0.0,0.0,0.0,0.06149260699748993,0.0,0.0,0.0,0.3417089581489563
95,2.864875078201294,0.004378690849989653,0.17623047530651093,0.0,0.0,0.0,0.05932227894663811,0.0,0.0,0.0,0.3499448001384735
96,2.8981873989105225,0.004466390237212181,0.1701115071773529,0.0,0.0,0.0,0.057151950895786285,0.0,0.0,0.0,0.35818061232566833
97,2.93149995803833,0.0045540896244347095,0.16399255394935608,0.0,0.0,0.0,0.05498162657022476,0.0,0.0,0.0,0.36641642451286316
98,2.9648125171661377,0.004641789477318525,0.15787358582019806,0.0,0.0,0.0,0.05281129851937294,0.0,0.0,0.0,0.37465226650238037
99,2.9981250762939453,0.004729488864541054,0.15175463259220123,0.0,0.0,0.0,0.05064097046852112,0.0,0.0,0.0,0.3828880786895752
100,3.031437397003174,0.004587604198604822,0.1472020000219345,0.0,0.0,0.0,0.04923148825764656,0.0,0.0,8.839614747557789e-05,0.3892456591129303
101,3.0647499561309814,0.0044457195326685905,0.1426493525505066,0.0,0.0,0.0,0.047822006046772,0.0,0.0,0.00017679229495115578,0.3956032395362854
102,3.098062515258789,0.004303834866732359,0.13809671998023987,0.0,0.0,0.0,0.046412523835897446,0.0,0.0,0.0002651884569786489,0.4019607901573181
103,3.1313750743865967,0.004161950200796127,0.13354407250881195,0.0,0.0,0.0,0.04500304162502289,0.0,0.0,0.00035358458990231156,0.4083183705806732
104,3.164687395095825,0.004020065534859896,0.12899143993854523,0.0,0.0,0.0,0.04359356313943863,0.0,0.0,0.0004419807519298047,0.4146759510040283
105,3.197999954223633,0.0038781811017543077,0.1244387999176979,0.0,0.0,0.0,0.04218408092856407,0.0,0.0,0.0005303769139572978,0.4210335314273834
106,3.2313125133514404,0.003736296435818076,0.11988615989685059,0.0,0.0,0.0,0.040774598717689514,0.0,0.0,0.0006187730468809605,0.4273911118507385
107,3.264625072479248,0.0035944117698818445,0.11533351987600327,0.0,0.0,0.0,0.03936511650681496,0.0,0.0,0.0007071691798046231,0.43374866247177124
108,3.2979373931884766,0.003452527103945613,0.11078087985515594,0.0,0.0,0.0,0.0379556342959404,0.0,0.0,0.0007955653709359467,0.44010624289512634
109,3.331249952316284,0.0033106424380093813,0.10622823983430862,0.0,0.0,0.0,0.03654615208506584,0.0,0.0,0.0008839615038596094,0.44646382331848145
110,3.364562511444092,0.003211323171854019,0.10328040271997452,0.0,0.0,0.0,0.03659864142537117,0.0,0.0,0.0008574426756240427,0.44959408044815063
111,3.3978750705718994,0.003112003905698657,0.10033256560564041,0.0,0.0,0.0,0.0366511307656765,0.0,0.0,0.0008309237891808152,0.4527243375778198
112,3.431187391281128,0.003012684639543295,0.0973847284913063,0.0,0.0,0.0,0.03670362010598183,0.0,0.0,0.0008044049609452486,0.4558546245098114
113,3.4644999504089355,0.0029133653733879328,0.0944368913769722,0.0,0.0,0.0,0.036756109446287155,0.0,0.0,0.0007778860745020211,0.4589848816394806
114,3.497812509536743,0.0028140461072325706,0.0914890468120575,0.0,0.0,0.0,0.036808598786592484,0.0,0.0,0.0007513672462664545,0.4621151387691498
115,3.531125068664551,0.002714726608246565,0.08854120969772339,0.0,0.0,0.0,0.03686108812689781,0.0,0.0,0.0007248484180308878,0.46524539589881897
116,3.5644373893737793,0.0026154073420912027,0.08559337258338928,0.0,0.0,0.0,0.03691357746720314,0.0,0.0,0.0006983295315876603,0.46837565302848816
117,3.597749948501587,0.0025160880759358406,0.08264553546905518,0.0,0.0,0.0,0.03696606680750847,0.0,0.0,0.0006718107033520937,0.47150593996047974
118,3.6310625076293945,0.0024167688097804785,0.07969769835472107,0.0,0.0,0.0,0.0370185561478138,0.0,0.0,0.0006452918169088662,0.4746361970901489
119,3.664375066757202,0.0023174495436251163,0.07674986124038696,0.0,0.0,0.0,0.037071045488119125,0.0,0.0,0.0006187729886732996,0.4777664542198181
120,3.6976873874664307,0.0022479260805994272,0.07639593631029129,0.0,0.0,0.0,0.03625444695353508,0.0,0.0,0.0006002098089084029,0.47833842039108276
121,3.7309999465942383,0.002178402617573738,0.07604201138019562,0.0,0.0,0.0,0.035437848418951035,0.0,0.0,0.0005816466291435063,0.4789104163646698
122,3.764312505722046,0.002108879154548049,0.07568809390068054,0.0,0.0,0.0,0.03462124988436699,0.0,0.0,0.0005630833911709487,0.47948238253593445
123,3.7976250648498535,0.00203935569152236,0.07533416897058487,0.0,0.0,0.0,0.033804651349782944,0.0,0.0,0.0005445202114060521,0.4800543487071991
124,3.830937385559082,0.0019698322284966707,0.0749802440404892,0.0,0.0,0.0,0.0329880528151989,0.0,0.0,0.0005259570316411555,0.48062634468078613
125,3.8642499446868896,0.0019003086490556598,0.07462631911039352,0.0,0.0,0.0,0.03217145428061485,0.0,0.0,0.0005073938518762589,0.4811983108520508
126,3.8975625038146973,0.0018307851860299706,0.07427239418029785,0.0,0.0,0.0,0.03135485574603081,0.0,0.0,0.0004888306721113622,0.48177027702331543
127,3.930875062942505,0.0017612617230042815,0.07391847670078278,0.0,0.0,0.0,0.030538255348801613,0.0,0.0,0.00047026746324263513,0.4823422431945801
128,3.9641873836517334,0.0016917382599785924,0.0735645517706871,0.0,0.0,0.0,0.029721656814217567,0.0,0.0,0.00045170425437390804,0.4829142391681671
129,3.997499942779541,0.0016222147969529033,0.07321062684059143,0.0,0.0,0.0,0.028905058279633522,0.0,0.0,0.0004331410746090114,0.48348620533943176
130,4.0308122634887695,0.0015735483029857278,0.07247692346572876,0.0,0.0,0.0,0.028480084612965584,0.0,0.0,0.00042014685459434986,0.483994722366333
131,4.064125061035156,0.0015248819254338741,0.07174322009086609,0.0,0.0,0.0,0.028055109083652496,0.0,0.0,0.00040715260547585785,0.48450323939323425
132,4.097437381744385,0.0014762154314666986,0.07100951671600342,0.0,0.0,0.0,0.027630135416984558,0.0,0.0,0.00039415835635736585,0.4850117564201355
133,4.1307501792907715,0.001427549053914845,0.07027581334114075,0.0,0.0,0.0,0.02720515988767147,0.0,0.0,0.0003811641363427043,0.48552027344703674
134,4.1640625,0.0013788825599476695,0.06954210996627808,0.0,0.0,0.0,0.026780186221003532,0.0,0.0,0.00036816991632804275,0.486028790473938
135,4.1973748207092285,0.001330216065980494,0.068808414041996,0.0,0.0,0.0,0.026355212554335594,0.0,0.0,0.00035517566720955074,0.4865373373031616
136,4.230687618255615,0.0012815496884286404,0.06807471066713333,0.0,0.0,0.0,0.025930237025022507,0.0,0.0,0.00034218141809105873,0.48704585433006287
137,4.263999938964844,0.0012328831944614649,0.06734100729227066,0.0,0.0,0.0,0.02550526335835457,0.0,0.0,0.0003291871980763972,0.4875543713569641
138,4.2973127365112305,0.0011842168169096112,0.06660730391740799,0.0,0.0,0.0,0.02508028782904148,0.0,0.0,0.00031619297806173563,0.48806288838386536
139,4.330625057220459,0.0011355503229424357,0.06587360054254532,0.0,0.0,0.0,0.024655314162373543,0.0,0.0,0.0003031987289432436,0.4885714054107666
140,4.3639373779296875,0.0011014838237315416,0.06612109392881393,0.0,0.0,0.0,0.02454153075814247,0.0,0.0,0.00029410276329144835,0.4871348738670349
141,4.397250175476074,0.0010674173245206475,0.06636858731508255,0.0,0.0,0.0,0.0244277473539114,0.0,0.0,0.0002850067976396531,0.4856983721256256
142,4.430562496185303,0.0010333508253097534,0.06661608070135117,0.0,0.0,0.0,0.02431396208703518,0.0,0.0,0.0002759108319878578,0.4842618405818939
143,4.463874816894531,0.0009992843260988593,0.06686357408761978,0.0,0.0,0.0,0.024200178682804108,0.0,0.0,0.00026681486633606255,0.4828253388404846
144,4.497187614440918,0.0009652178268879652,0.0671110674738884,0.0,0.0,0.0,0.024086395278573036,0.0,0.0,0.0002577189006842673,0.48138880729675293
145,4.5304999351501465,0.0009311512694694102,0.06735856086015701,0.0,0.0,0.0,0.023972611874341965,0.0,0.0,0.00024862296413630247,0.47995227575302124
146,4.563812732696533,0.0008970847702585161,0.06760605424642563,0.0,0.0,0.0,0.023858828470110893,0.0,0.0,0.00023952698393259197,0.47851577401161194
147,4.597125053405762,0.000863018271047622,0.06785354763269424,0.0,0.0,0.0,0.023745043203234673,0.0,0.0,0.00023043103283271194,0.47707924246788025
148,4.63043737411499,0.0008289517718367279,0.06810104101896286,0.0,0.0,0.0,0.0236312597990036,0.0,0.0,0.00022133506718091667,0.47564274072647095
149,4.663750171661377,0.0007948852726258337,0.06834853440523148,0.0,0.0,0.0,0.02351747639477253,0.0,0.0,0.0002122391015291214,0.47420620918273926
150,4.6970624923706055,0.0007710386998951435,0.07514289021492004,0.0,0.0,0.0,0.022890355437994003,0.0,0.0,0.0002058719255728647,0.4691162109375
151,4.730374813079834,0.0007471921271644533,0.08193725347518921,0.0,0.0,0.0,0.022263232618570328,0.0,0.0,0.00019950474961660802,0.46402618288993835
152,4.763687610626221,0.0007233456126414239,0.08873161673545837,0.0,0.0,0.0,0.021636109799146652,0.0,0.0,0.00019313758821226656,0.4589361846446991
153,4.796999931335449,0.0006994990399107337,0.09552597254514694,0.0,0.0,0.0,0.021008988842368126,0.0,0.0,0.00018677041225600988,0.45384615659713745
154,4.830312728881836,0.0006756524671800435,0.10232032835483551,0.0,0.0,0.0,0.0203818678855896,0.0,0.0,0.0001804032362997532,0.4487561583518982
155,4.8636250495910645,0.0006518058944493532,0.10911469161510468,0.0,0.0,0.0,0.019754745066165924,0.0,0.0,0.0001740360603434965,0.44366616010665894
156,4.896937370300293,0.000627959321718663,0.11590905487537384,0.0,0.0,0.0,0.01912762224674225,0.0,0.0,0.00016766888438723981,0.4385761320590973
157,4.93025016784668,0.0006041128071956336,0.12270341068506241,0.0,0.0,0.0,0.018500501289963722,0.0,0.0,0.00016130172298289835,0.43348613381385803
158,4.963562488555908,0.0005802662344649434,0.12949776649475098,0.0,0.0,0.0,0.017873380333185196,0.0,0.0,0.00015493454702664167,0.4283961057662964
159,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
160,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
161,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
162,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
163,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
164,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
165,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
166,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
167,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
168,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
169,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
170,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
171,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
172,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
173,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
174,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
175,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
176,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
177,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
178,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
179,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
180,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
181,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
182,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
183,4.996874809265137,0.0005564196617342532,0.13629212975502014,0.0,0.0,0.0,0.01724625751376152,0.0,0.0,0.00014856737107038498,0.42330610752105713
